Starter,P1name,P1weight,P1depth,P1color,P2name,P2weight,P2depth,P2color, Winner, TotalChips
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,20
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,38
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,20
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,9
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,33
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,22
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,39
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,27
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,17
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,9
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,25
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,20
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,17
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,22
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,33
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,9
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,No one,42
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,33
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,30
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,26
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,25
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,15
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,24
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,26
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,30
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,8,5,Green,Minmax,5,3,Red,Red,20
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,13
Green,Minmax,8,5,Green,Minmax,5,3,Red,Green,17
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,27
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,8,5,Green,Minmax,5,3,Red,Red,15
Red,Minmax,8,5,Green,Minmax,5,3,Red,Green,26
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,30
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,30
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,30
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,34
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,34
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,19
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,13
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,19
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,23
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,31
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,15
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,25
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,26
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,30
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,20
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,39
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,26
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,27
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,16
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,9
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,22
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,18
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,33
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,37
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,11
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,20
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,24
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,15
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,22
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,27
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,9
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,26
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,31
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,34
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,26
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,25
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,24
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,38
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,20
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,19
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,9,5,Green,Minmax,5,3,Red,Green,17
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,15
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,9,5,Green,Minmax,5,3,Red,Green,28
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,32
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,30
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,34
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,13
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,19
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,29
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,15
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,25
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,26
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,30
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,30
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,40
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,26
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,30
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,22
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,29
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,17
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,25
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,23
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,30
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,22
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,17
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,20
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,22
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,33
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,17
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,22
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,36
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,32
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,21
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,32
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,26
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,25
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,15
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,18
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,38
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,20
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,27
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,17
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,35
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,36
Green,Minmax,10,5,Green,Minmax,5,3,Red,Red,18
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,13
Green,Minmax,10,5,Green,Minmax,5,3,Red,Green,25
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,34
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,24
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,19
Red,Minmax,10,5,Green,Minmax,5,3,Red,Red,23
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,27
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,38
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,25
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,34
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,22
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,25
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,40
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,20
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,No one,42
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,39
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,20
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,20
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,34
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,25
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,17
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,35
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,35
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,29
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,35
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,17
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,13
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,33
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,32
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,20
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,34
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,22
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,35
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,23
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,18
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,37
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,35
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,34
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,22
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,26
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,34
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,31
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,36
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,15
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,34
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,25
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,34
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,13
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,40
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,40
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,34
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,18
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,38
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,40
Green,Minmax,1,6,Green,Minmax,5,3,Red,No one,42
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,13
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,18
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,21
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,29
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,40
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,18
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,18
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,40
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,19
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,11
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,34
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,35
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,17
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,34
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,20
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,32
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,30
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,33
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,16
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,28
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,36
Green,Minmax,1,6,Green,Minmax,5,3,Red,Red,28
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,17
Green,Minmax,1,6,Green,Minmax,5,3,Red,Green,29
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,13
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,35
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,26
Red,Minmax,1,6,Green,Minmax,5,3,Red,Red,29
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,24
Red,Minmax,1,6,Green,Minmax,5,3,Red,Green,26
Green,Minmax,2,6,Green,Minmax,5,3,Red,Green,27
